,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"beta_sin[Dickerson, Alex]",-0.242,0.13,-0.473,0.019,0.001,0.002,11925.0,5692.0,1.0
"beta_sin[Hicks, Aaron]",-0.228,0.124,-0.46,0.005,0.001,0.002,12931.0,5330.0,1.0
"beta_sin[Canario, Alexander]",-0.257,0.128,-0.496,-0.006,0.001,0.002,10973.0,5641.0,1.0
"beta_sin[Perkins, Blake]",-0.23,0.121,-0.468,-0.007,0.001,0.002,10124.0,6230.0,1.0
"beta_sin[Pache, Cristian]",-0.244,0.129,-0.498,-0.005,0.001,0.002,11831.0,5129.0,1.0
"beta_sin[Andujar, Miguel]",-0.228,0.121,-0.448,0.008,0.001,0.002,13513.0,5712.0,1.0
"beta_sin[Basabe, Osleivis]",-0.244,0.13,-0.493,-0.0,0.001,0.002,9810.0,5912.0,1.0
"beta_sin[Walker, Jordan]",-0.212,0.105,-0.405,-0.015,0.001,0.001,13474.0,6084.0,1.0
"beta_sin[Steer, Spencer]",-0.261,0.129,-0.517,-0.031,0.001,0.002,12136.0,6050.0,1.0
"beta_sin[Matos, Luis]",-0.235,0.119,-0.457,-0.006,0.001,0.002,11513.0,5926.0,1.0
"beta_sin[Senzel, Nick]",-0.214,0.125,-0.452,0.024,0.001,0.002,12870.0,5348.0,1.0
"beta_sin[Bouchard, Sean]",-0.232,0.116,-0.443,-0.003,0.001,0.001,11443.0,6000.0,1.0
"beta_sin[Kjerstad, Heston]",-0.234,0.127,-0.471,0.01,0.001,0.002,14377.0,6074.0,1.0
"beta_sin[Frelick, Sal]",-0.23,0.106,-0.419,-0.017,0.001,0.001,10063.0,5936.0,1.0
"beta_sin[Hernández, Enrique]",-0.246,0.127,-0.482,0.004,0.001,0.002,12123.0,6498.0,1.0
"beta_sin[Goodman, Hunter]",-0.249,0.118,-0.472,-0.025,0.001,0.002,12000.0,5988.0,1.0
"beta_sin[Davis, Henry]",-0.166,0.118,-0.384,0.056,0.001,0.001,11444.0,6053.0,1.0
"beta_sin[Hampson, Garrett]",-0.296,0.129,-0.552,-0.058,0.001,0.002,9564.0,5513.0,1.0
"beta_sin[Blanco, Dairon]",-0.307,0.126,-0.55,-0.075,0.001,0.002,10176.0,5737.0,1.0
"beta_sin[Morel, Christopher]",-0.223,0.126,-0.463,0.014,0.001,0.002,12445.0,5675.0,1.0
"beta_sin[Palacios, Richie]",-0.24,0.12,-0.479,-0.027,0.001,0.002,14919.0,5712.0,1.0
"beta_sin[Adams, Jordyn]",-0.207,0.129,-0.456,0.03,0.001,0.002,12440.0,5766.0,1.0
"beta_sin[Colás, Oscar]",-0.163,0.112,-0.373,0.047,0.001,0.001,10917.0,5955.0,1.0
"beta_sin[Encarnacion-Strand, Christian]",-0.244,0.128,-0.484,-0.007,0.001,0.002,11146.0,6071.0,1.0
"beta_sin[Cabbage, Trey]",-0.268,0.124,-0.504,-0.039,0.001,0.002,11111.0,6246.0,1.0
"beta_sin[Carter, Evan]",-0.218,0.124,-0.458,0.011,0.001,0.002,11353.0,5650.0,1.0
"beta_sin[Ibáñez, Andy]",-0.24,0.126,-0.475,-0.001,0.001,0.002,10567.0,5838.0,1.0
"beta_sin[Noda, Ryan]",-0.251,0.126,-0.498,-0.021,0.001,0.002,13150.0,6246.0,1.0
"beta_sin[Martínez, J.P.]",-0.229,0.13,-0.484,0.013,0.001,0.002,10247.0,6232.0,1.0
"beta_sin[Abreu, Wilyer]",-0.24,0.105,-0.436,-0.034,0.001,0.001,12693.0,5946.0,1.0
"beta_sin[Canzone, Dominic]",-0.248,0.119,-0.482,-0.032,0.001,0.002,11315.0,5482.0,1.0
"beta_sin[Greene, Riley]",-0.249,0.123,-0.474,-0.009,0.001,0.002,12589.0,5849.0,1.0
"beta_sin[Marlowe, Cade]",-0.266,0.128,-0.504,-0.023,0.001,0.002,11493.0,5818.0,1.0
"beta_sin[Castro, Harold]",-0.248,0.125,-0.492,-0.017,0.001,0.002,10024.0,5733.0,1.0
"beta_sin[Garrett, Stone]",-0.249,0.128,-0.495,-0.009,0.001,0.002,12156.0,5910.0,1.0
"beta_sin[Hopkins, TJ]",-0.224,0.127,-0.468,0.019,0.001,0.002,12213.0,5725.0,1.0
"beta_sin[Peralta, David]",-0.279,0.12,-0.512,-0.063,0.001,0.001,12613.0,5689.0,1.0
"beta_sin[Thomas, Cody]",-0.255,0.129,-0.502,-0.015,0.001,0.002,12815.0,5999.0,1.0
"beta_sin[Butler, Lawrence]",-0.233,0.105,-0.42,-0.023,0.001,0.001,11659.0,5837.0,1.0
"beta_sin[Wilson, Weston]",-0.227,0.128,-0.463,0.024,0.001,0.002,12355.0,5593.0,1.0
"beta_sin[Kiner-Falefa, Isiah]",-0.237,0.128,-0.463,0.018,0.001,0.002,9742.0,5574.0,1.0
"beta_sin[Cowser, Colton]",-0.251,0.126,-0.487,-0.015,0.001,0.002,14100.0,5860.0,1.0
"beta_sin[DeLuca, Jonny]",-0.262,0.118,-0.499,-0.048,0.001,0.001,10502.0,6402.0,1.0
"beta_sin[Haase, Eric]",-0.246,0.13,-0.488,0.007,0.001,0.002,11328.0,5779.0,1.0
"beta_sin[Arias, Gabriel]",-0.213,0.122,-0.435,0.026,0.001,0.002,11402.0,5415.0,1.0
"beta_sin[Remillard, Zach]",-0.259,0.126,-0.51,-0.026,0.001,0.002,11552.0,5471.0,1.0
"beta_sin[Fry, David]",-0.227,0.126,-0.468,0.005,0.001,0.002,14147.0,5951.0,1.0
"beta_sin[Kohlwey, Taylor]",-0.247,0.13,-0.493,-0.001,0.001,0.002,11606.0,5554.0,1.0
"beta_sin[Outman, James]",-0.254,0.131,-0.495,0.002,0.001,0.002,10138.0,5871.0,1.0
"beta_sin[Fletcher, Dominic]",-0.272,0.114,-0.492,-0.061,0.001,0.001,13409.0,6006.0,1.0
"beta_sin[Jiménez, Eloy]",-0.215,0.126,-0.44,0.035,0.001,0.002,11524.0,6263.0,1.0
"beta_sin[Odor, Rougned]",-0.228,0.131,-0.476,0.028,0.001,0.002,13209.0,6104.0,1.0
"beta_sin[Davis, Jonathan]",-0.246,0.131,-0.476,0.025,0.001,0.002,13365.0,5340.0,1.0
"beta_sin[Harrison, Josh]",-0.246,0.129,-0.498,-0.005,0.001,0.002,10218.0,4863.0,1.0
"beta_sin[Clemens, Kody]",-0.239,0.13,-0.483,0.011,0.001,0.002,10974.0,5868.0,1.0
"beta_sin[Calhoun, Willie]",-0.225,0.127,-0.463,0.025,0.001,0.002,11652.0,5756.0,1.0
"beta_sin[Smith-Njigba, Canaan]",-0.219,0.127,-0.47,0.014,0.001,0.002,12368.0,6159.0,1.0
"beta_sin[Lukes, Nathan]",-0.272,0.127,-0.522,-0.041,0.001,0.002,12111.0,5899.0,1.0
"beta_sin[Julks, Corey]",-0.273,0.123,-0.51,-0.04,0.001,0.001,9903.0,5816.0,1.0
"beta_sin[Wiemer, Joey]",-0.252,0.124,-0.482,-0.009,0.001,0.002,11937.0,6149.0,1.0
"beta_sin[Miller, Owen]",-0.241,0.129,-0.485,0.002,0.001,0.002,9387.0,5698.0,1.0
"beta_sin[Pérez, Wenceel]",-0.249,0.115,-0.467,-0.032,0.001,0.001,10736.0,5661.0,1.0
"beta_sin[Noel, Jhonkensy]",-0.246,0.12,-0.481,-0.028,0.001,0.002,11094.0,5821.0,1.0
"beta_sin[Schneemann, Daniel]",-0.253,0.127,-0.489,-0.011,0.001,0.002,12066.0,6074.0,1.0
"beta_sin[DeLoach, Zach]",-0.242,0.125,-0.468,-0.005,0.001,0.002,14208.0,6030.0,1.0
"beta_sin[Duran, Ezequiel]",-0.249,0.128,-0.495,-0.012,0.001,0.002,10737.0,6123.0,1.0
"beta_sin[Campero, Gustavo]",-0.277,0.127,-0.521,-0.041,0.001,0.002,11631.0,5801.0,1.0
"beta_sin[Chourio, Jackson]",-0.281,0.118,-0.506,-0.056,0.001,0.002,10123.0,5637.0,1.0
"beta_sin[Lockridge, Brandon]",-0.231,0.131,-0.467,0.036,0.001,0.002,10162.0,5876.0,1.0
"beta_sin[Alcántara, Kevin]",-0.244,0.129,-0.494,-0.009,0.001,0.002,10087.0,5726.0,1.0
"beta_sin[Pages, Andy]",-0.233,0.12,-0.46,-0.007,0.001,0.002,14386.0,5450.0,1.0
"beta_sin[Yorke, Nick]",-0.258,0.125,-0.497,-0.025,0.001,0.002,11367.0,5254.0,1.0
"beta_sin[Robles, Victor]",-0.197,0.123,-0.421,0.04,0.001,0.002,11490.0,5846.0,1.0
"beta_sin[Berroa, Steward]",-0.246,0.128,-0.494,0.002,0.001,0.002,15169.0,5649.0,1.0
"beta_sin[Crews, Dylan]",-0.283,0.123,-0.525,-0.06,0.001,0.002,11390.0,5183.0,1.0
"beta_sin[O'Neill, Tyler]",-0.247,0.122,-0.472,-0.013,0.001,0.002,10531.0,5941.0,1.0
"beta_sin[Mitchell, Garrett]",-0.241,0.127,-0.475,0.003,0.001,0.002,10537.0,5921.0,1.0
"beta_sin[Beck, Jordan]",-0.239,0.122,-0.476,-0.016,0.001,0.002,11443.0,5661.0,1.0
"beta_sin[Scott II, Victor]",-0.244,0.127,-0.487,0.0,0.001,0.002,11909.0,5807.0,1.0
"beta_sin[Conine, Griffin]",-0.282,0.126,-0.519,-0.046,0.001,0.002,9722.0,6026.0,1.0
"beta_sin[Rafaela, Ceddanne]",-0.246,0.13,-0.497,-0.004,0.001,0.002,11929.0,5748.0,1.0
"beta_sin[Cook, Billy]",-0.238,0.13,-0.473,0.015,0.001,0.002,11095.0,5910.0,1.0
"beta_sin[Barger, Addison]",-0.274,0.127,-0.524,-0.04,0.001,0.002,12711.0,5381.0,1.0
"beta_sin[Rosario, Amed]",-0.208,0.124,-0.446,0.026,0.001,0.002,12331.0,5723.0,1.0
"beta_sin[Hinds, Rece]",-0.252,0.125,-0.493,-0.023,0.001,0.002,10263.0,6289.0,1.0
"beta_sin[Hensley, David]",-0.186,0.13,-0.44,0.055,0.001,0.002,11511.0,5676.0,1.0
"beta_sin[Fabian, Sandro]",-0.244,0.13,-0.49,0.005,0.001,0.002,11444.0,5408.0,1.0
"beta_sin[Helman, Michael]",-0.244,0.129,-0.489,-0.004,0.001,0.002,11792.0,5774.0,1.0
"beta_sin[Garcia, Maikel]",-0.245,0.128,-0.483,0.003,0.001,0.002,11214.0,5962.0,1.0
"beta_sin[Espinal, Santiago]",-0.264,0.131,-0.52,-0.021,0.001,0.002,15802.0,5661.0,1.0
"beta_sin[Gentry, Tyler]",-0.243,0.132,-0.512,-0.002,0.001,0.002,12074.0,6097.0,1.0
"beta_sin[Bae, Ji Hwan]",-0.262,0.127,-0.498,-0.018,0.001,0.002,11615.0,6103.0,1.0
"beta_sin[León, Pedro]",-0.242,0.128,-0.487,0.001,0.001,0.002,12017.0,5628.0,1.0
"beta_sin[Vilade, Ryan]",-0.246,0.127,-0.483,-0.003,0.001,0.002,13385.0,6120.0,1.0
"beta_sin[Wall, Forrest]",-0.247,0.13,-0.498,-0.005,0.001,0.002,9985.0,5798.0,1.0
"beta_sin[Vosler, Jason]",-0.251,0.126,-0.49,-0.012,0.001,0.002,11662.0,5667.0,1.0
"beta_sin[Triolo, Jared]",-0.238,0.125,-0.478,-0.001,0.001,0.002,10656.0,5741.0,1.0
"beta_sin[Loperfido, Joey]",-0.237,0.127,-0.473,0.006,0.001,0.002,11803.0,5596.0,1.0
"beta_sin[Martínez, Angel]",-0.247,0.128,-0.487,-0.004,0.001,0.002,9500.0,5723.0,1.0
"beta_sin[Myers, Dane]",-0.295,0.129,-0.536,-0.053,0.001,0.002,9894.0,5648.0,1.0
"beta_sin[Hill, Derek]",-0.237,0.126,-0.476,0.0,0.001,0.002,12668.0,6069.0,1.0
"beta_sin[Jones, Jahmai]",-0.244,0.13,-0.492,-0.004,0.001,0.002,12479.0,6108.0,1.0
"beta_sin[Dunn, Blake]",-0.243,0.127,-0.487,-0.005,0.001,0.002,11997.0,5245.0,1.0
"beta_sin[Rodríguez, Johnathan]",-0.285,0.126,-0.528,-0.052,0.001,0.002,10056.0,5281.0,1.0
"beta_sin[Jordan, Levi]",-0.243,0.128,-0.479,-0.004,0.001,0.002,13736.0,6013.0,1.0
"beta_sin[Jones, Greg]",-0.268,0.129,-0.508,-0.015,0.001,0.002,13264.0,5458.0,1.0
"beta_sin[Dalbec, Bobby]",-0.244,0.128,-0.498,-0.014,0.001,0.002,10040.0,6173.0,1.0
"beta_sin[Hurtubise, Jacob]",-0.251,0.131,-0.502,-0.007,0.001,0.002,11811.0,5054.0,1.0
"beta_sin[Reynolds, Bryan]",-0.302,0.123,-0.544,-0.078,0.001,0.002,12617.0,5520.0,1.0
"beta_sin[Florial, Estevan]",-0.202,0.126,-0.438,0.037,0.001,0.002,11520.0,5794.0,1.0
"beta_sin[Siani, Michael]",-0.256,0.128,-0.504,-0.023,0.001,0.002,12370.0,5681.0,1.0
"beta_dist[Renfroe, Hunter]",1.86,0.146,1.596,2.137,0.002,0.002,8776.0,5842.0,1.0
"beta_dist[Tucker, Kyle]",1.936,0.155,1.639,2.22,0.001,0.002,11835.0,5863.0,1.0
"beta_dist[Pederson, Joc]",2.282,0.239,1.804,2.718,0.002,0.003,10763.0,5090.0,1.0
"beta_dist[Betts, Mookie]",2.134,0.175,1.812,2.467,0.002,0.002,10700.0,6096.0,1.0
"beta_dist[Souza Jr., Steven]",2.405,0.344,1.763,3.046,0.003,0.004,10793.0,6007.0,1.0
"beta_dist[Slater, Austin]",2.158,0.296,1.638,2.747,0.003,0.004,13800.0,5870.0,1.0
"beta_dist[Soler, Jorge]",2.312,0.215,1.907,2.712,0.002,0.002,9431.0,5929.0,1.0
"beta_dist[Brantley, Michael]",2.115,0.351,1.45,2.762,0.003,0.004,12053.0,5917.0,1.0
"beta_dist[Duvall, Adam]",1.836,0.247,1.375,2.299,0.002,0.003,12498.0,5588.0,1.0
"beta_dist[Verdugo, Alex]",1.999,0.206,1.6,2.379,0.002,0.002,7864.0,5235.0,1.0
"beta_dist[García, Avisaíl]",2.242,0.152,1.951,2.518,0.002,0.002,9563.0,5357.0,1.0
"beta_dist[García, Leury]",1.992,0.297,1.423,2.537,0.003,0.004,10808.0,6035.0,1.0
"beta_dist[Engel, Adam]",2.076,0.294,1.524,2.616,0.003,0.003,12192.0,5953.0,1.0
"beta_dist[Wade Jr., LaMonte]",2.395,0.279,1.889,2.923,0.003,0.003,10288.0,6343.0,1.0
"beta_dist[Margot, Manuel]",2.006,0.209,1.614,2.402,0.002,0.002,11501.0,6131.0,1.0
"beta_dist[Thompson, Trayce]",2.164,0.282,1.619,2.684,0.003,0.004,10826.0,5667.0,1.0
"beta_dist[Carlson, Dylan]",2.31,0.202,1.941,2.702,0.002,0.002,8445.0,6028.0,1.0
"beta_dist[Lagares, Juan]",2.033,0.311,1.436,2.606,0.003,0.004,10498.0,5871.0,1.0
"beta_dist[Haniger, Mitch]",2.085,0.165,1.785,2.397,0.002,0.002,9374.0,6024.0,1.0
"beta_dist[Rojas, Jose]",2.316,0.311,1.752,2.91,0.003,0.004,9866.0,5743.0,1.0
"beta_dist[Zimmer, Bradley]",2.025,0.326,1.419,2.657,0.003,0.004,12100.0,5405.0,1.0
"beta_dist[García, Adolis]",1.879,0.166,1.567,2.183,0.002,0.002,10138.0,5672.0,1.0
"beta_dist[Hernández, Teoscar]",2.222,0.162,1.911,2.523,0.002,0.002,10004.0,6255.0,1.0
"beta_dist[Yastrzemski, Mike]",1.738,0.178,1.4,2.067,0.002,0.002,10820.0,6185.0,1.0
"beta_dist[Bryant, Kris]",1.731,0.26,1.237,2.224,0.002,0.003,12643.0,5637.0,1.0
"beta_dist[Arozarena, Randy]",2.01,0.272,1.519,2.546,0.003,0.003,9354.0,4948.0,1.0
"beta_dist[Calhoun, Kole]",2.123,0.23,1.681,2.539,0.002,0.003,9991.0,5715.0,1.0
"beta_dist[Hilliard, Sam]",2.029,0.343,1.405,2.697,0.003,0.004,12078.0,5879.0,1.0
"beta_dist[Cameron, Daz]",2.212,0.297,1.656,2.768,0.003,0.003,9540.0,5910.0,1.0
"beta_dist[Vierling, Matt]",1.918,0.259,1.428,2.402,0.002,0.003,11706.0,6185.0,1.0
"beta_dist[De La Cruz, Bryan]",1.669,0.245,1.232,2.155,0.002,0.003,11463.0,6313.0,1.0
"beta_dist[Harper, Bryce]",1.726,0.199,1.354,2.094,0.002,0.002,11585.0,5975.0,1.0
"beta_dist[Barrera, Luis]",2.017,0.342,1.365,2.644,0.003,0.004,12801.0,5869.0,1.0
"beta_dist[O'Hearn, Ryan]",2.275,0.279,1.742,2.787,0.003,0.003,9152.0,6004.0,1.0
"beta_dist[Kepler, Max]",1.615,0.172,1.29,1.936,0.002,0.002,12251.0,6170.0,1.0
"beta_dist[Merrifield, Whit]",1.941,0.287,1.404,2.476,0.003,0.003,12791.0,6291.0,1.0
"beta_dist[Hays, Austin]",2.253,0.232,1.816,2.685,0.002,0.003,12893.0,6059.0,1.0
"beta_dist[Grichuk, Randal]",1.957,0.213,1.569,2.382,0.002,0.003,9827.0,5648.0,1.0
"beta_dist[Soto, Juan]",2.096,0.15,1.81,2.379,0.001,0.002,11062.0,6337.0,1.0
"beta_dist[Martinez, J.D.]",1.912,0.369,1.223,2.624,0.004,0.005,10300.0,5610.0,1.0
"beta_dist[Smith, Pavin]",1.783,0.227,1.362,2.195,0.002,0.003,12057.0,6074.0,1.0
"beta_dist[Blackmon, Charlie]",1.591,0.19,1.247,1.964,0.002,0.002,12172.0,6081.0,1.0
"beta_dist[Dozier, Hunter]",2.052,0.251,1.603,2.548,0.003,0.003,9218.0,5765.0,1.0
"beta_dist[Cave, Jake]",1.72,0.243,1.254,2.165,0.002,0.003,11574.0,6491.0,1.0
"beta_dist[Conforto, Michael]",1.903,0.211,1.524,2.322,0.002,0.002,11429.0,5969.0,1.0
"beta_dist[Myers, Wil]",2.002,0.225,1.591,2.426,0.002,0.003,10905.0,6073.0,1.0
"beta_dist[Tsutsugo, Yoshi]",2.275,0.325,1.657,2.886,0.003,0.004,9198.0,4853.0,1.0
"beta_dist[Judge, Aaron]",1.909,0.199,1.536,2.284,0.002,0.002,10026.0,6566.0,1.0
"beta_dist[Taylor, Tyrone]",3.003,0.192,2.653,3.373,0.002,0.002,8971.0,6181.0,1.0
"beta_dist[Castellanos, Nick]",2.206,0.131,1.964,2.453,0.001,0.001,9689.0,6723.0,1.0
"beta_dist[Profar, Jurickson]",1.94,0.351,1.268,2.587,0.003,0.004,10090.0,6297.0,1.0
"beta_dist[Pinder, Chad]",2.053,0.28,1.5,2.556,0.003,0.003,10987.0,6306.0,1.0
"beta_dist[Springer, George]",2.377,0.197,2.0,2.734,0.002,0.002,10214.0,6349.0,1.0
"beta_dist[Martini, Nick]",2.329,0.342,1.672,2.951,0.003,0.004,10596.0,6073.0,1.0
"beta_dist[Grossman, Robbie]",2.445,0.209,2.041,2.817,0.002,0.002,9187.0,5615.0,1.0
"beta_dist[Rondon, José]",2.089,0.358,1.411,2.746,0.003,0.005,11896.0,5451.0,1.0
"beta_dist[Ramos, Henry]",1.837,0.344,1.235,2.519,0.003,0.005,12070.0,5435.0,1.0
"beta_dist[Lux, Gavin]",2.106,0.376,1.416,2.851,0.003,0.005,11945.0,5414.0,1.0
"beta_dist[Aquino, Aristides]",2.123,0.261,1.639,2.623,0.003,0.003,9636.0,5961.0,1.0
"beta_dist[Nootbaar, Lars]",2.003,0.201,1.637,2.384,0.002,0.002,9936.0,6204.0,1.0
"beta_dist[Sánchez, Jesús]",2.012,0.198,1.647,2.39,0.002,0.002,10646.0,6173.0,1.0
"beta_dist[Pillar, Kevin]",1.998,0.306,1.44,2.587,0.003,0.004,12468.0,5610.0,1.0
"beta_dist[Isbel, Kyle]",1.817,0.296,1.261,2.369,0.003,0.004,11385.0,6118.0,1.0
"beta_dist[Gamel, Ben]",2.202,0.266,1.711,2.711,0.003,0.003,9547.0,5265.0,1.0
"beta_dist[Phillips, Brett]",1.983,0.282,1.468,2.519,0.003,0.003,10410.0,5601.0,1.0
"beta_dist[Mercado, Óscar]",1.763,0.294,1.193,2.299,0.003,0.004,11649.0,5998.0,1.0
"beta_dist[Bradley Jr., Jackie]",1.641,0.262,1.175,2.153,0.002,0.003,12489.0,5965.0,1.0
"beta_dist[Vaughn, Andrew]",1.652,0.285,1.097,2.165,0.003,0.004,10431.0,5427.0,1.0
"beta_dist[Bauers, Jake]",1.987,0.273,1.473,2.502,0.002,0.004,13689.0,6104.0,1.0
"beta_dist[Brown, Seth]",2.133,0.224,1.692,2.537,0.002,0.002,10051.0,6160.0,1.0
"beta_dist[Santander, Anthony]",2.136,0.155,1.849,2.432,0.001,0.002,10798.0,6137.0,1.0
"beta_dist[Daza, Yonathan]",1.783,0.335,1.158,2.409,0.003,0.004,9969.0,6238.0,1.0
"beta_dist[Happ, Ian]",1.994,0.361,1.286,2.632,0.003,0.004,11262.0,5930.0,1.0
"beta_dist[Tucker, Cole]",1.808,0.356,1.162,2.496,0.003,0.004,11846.0,5942.0,1.0
"beta_dist[McKenna, Ryan]",1.983,0.288,1.438,2.523,0.003,0.004,12276.0,6086.0,1.0
"beta_dist[Peters, DJ]",2.024,0.348,1.37,2.673,0.003,0.005,12414.0,5512.0,1.0
"beta_dist[Varsho, Daulton]",2.083,0.245,1.623,2.547,0.002,0.003,10178.0,5709.0,1.0
"beta_dist[McCormick, Chas]",2.229,0.277,1.728,2.767,0.003,0.003,12062.0,6413.0,1.0
"beta_dist[Rooker, Brent]",1.941,0.291,1.414,2.514,0.003,0.004,13240.0,5243.0,1.0
"beta_dist[Raley, Luke]",2.172,0.272,1.652,2.674,0.003,0.003,10522.0,6299.0,1.0
"beta_dist[Stanton, Giancarlo]",2.526,0.154,2.253,2.836,0.001,0.002,11181.0,6104.0,1.0
"beta_dist[Reyes, Franmil]",1.822,0.338,1.192,2.461,0.003,0.004,10844.0,5998.0,1.0
"beta_dist[Gordon, Nick]",2.155,0.365,1.471,2.836,0.004,0.004,10816.0,5745.0,1.0
"beta_dist[Goodwin, Brian]",2.073,0.302,1.523,2.669,0.003,0.004,12125.0,5361.0,1.0
"beta_dist[Siri, Jose]",2.028,0.358,1.35,2.699,0.003,0.005,11429.0,5263.0,1.0
"beta_dist[Canha, Mark]",2.094,0.293,1.525,2.628,0.003,0.003,10633.0,5661.0,1.0
"beta_dist[Ramírez, Harold]",1.729,0.293,1.147,2.25,0.003,0.003,9897.0,6182.0,1.0
"beta_dist[Gonzalez, Romy]",1.955,0.355,1.29,2.626,0.003,0.004,12980.0,5889.0,1.0
"beta_dist[Peterson, Jace]",1.538,0.312,0.956,2.126,0.003,0.004,12020.0,5851.0,1.0
"beta_dist[Reyes, Victor]",1.889,0.231,1.459,2.327,0.002,0.003,10659.0,5837.0,1.0
"beta_dist[Rivas III, Alfonso]",2.099,0.371,1.405,2.792,0.003,0.005,12437.0,5499.0,1.0
"beta_dist[Tatis Jr., Fernando]",1.879,0.191,1.526,2.241,0.002,0.002,13571.0,6212.0,1.0
"beta_dist[Gallo, Joey]",1.879,0.224,1.476,2.32,0.002,0.003,9998.0,6017.0,1.0
"beta_dist[Refsnyder, Rob]",1.976,0.282,1.449,2.494,0.003,0.003,10410.0,6171.0,1.0
"beta_dist[McCarthy, Jake]",2.482,0.189,2.114,2.818,0.002,0.002,8231.0,5097.0,1.0
"beta_dist[Martin, Jason]",2.045,0.365,1.35,2.721,0.003,0.005,13137.0,5612.0,1.0
"beta_dist[Stewart, DJ]",1.774,0.254,1.302,2.251,0.002,0.003,10741.0,5713.0,1.0
"beta_dist[Adell, Jo]",2.027,0.223,1.616,2.441,0.002,0.003,9880.0,5891.0,1.0
"beta_dist[Olivares, Edward]",2.196,0.243,1.756,2.666,0.002,0.003,11522.0,6290.0,1.0
"beta_dist[McKinney, Billy]",2.009,0.304,1.438,2.583,0.003,0.004,11127.0,5525.0,1.0
"beta_dist[Heyward, Jason]",1.849,0.195,1.475,2.202,0.002,0.002,9668.0,6211.0,1.0
"beta_dist[Johnson, Daniel]",2.043,0.335,1.413,2.687,0.003,0.004,12699.0,5876.0,1.0
"beta_dist[Lowe, Josh]",2.053,0.203,1.665,2.429,0.002,0.002,9993.0,6047.0,1.0
"beta_dist[Wisdom, Patrick]",2.119,0.338,1.483,2.754,0.003,0.004,10948.0,5409.0,1.0
"beta_dist[Hermosillo, Michael]",2.068,0.359,1.397,2.762,0.003,0.005,12640.0,5697.0,1.0
"beta_dist[Fairchild, Stuart]",1.922,0.302,1.349,2.486,0.003,0.004,11014.0,5536.0,1.0
"beta_dist[Rojas, Josh]",1.955,0.315,1.374,2.546,0.003,0.004,13954.0,5582.0,1.0
"beta_dist[Akiyama, Shogo]",2.033,0.37,1.32,2.71,0.004,0.004,10596.0,6225.0,1.0
"beta_dist[Tapia, Raimel]",2.217,0.309,1.624,2.79,0.003,0.004,10911.0,6298.0,1.0
"beta_dist[Dickerson, Corey]",2.131,0.359,1.466,2.819,0.003,0.004,10907.0,5978.0,1.0
"beta_dist[Taylor, Chris]",2.026,0.343,1.366,2.658,0.003,0.005,12596.0,5183.0,1.0
"beta_dist[Motter, Taylor]",2.037,0.368,1.351,2.733,0.003,0.005,12568.0,5748.0,1.0
"beta_dist[Chavis, Michael]",2.095,0.364,1.419,2.799,0.003,0.005,13070.0,5282.0,1.0
"beta_dist[Edman, Tommy]",2.224,0.284,1.69,2.755,0.003,0.004,12676.0,5902.0,1.0
"beta_dist[Polanco, Gregory]",2.071,0.25,1.598,2.535,0.002,0.003,12910.0,5885.0,1.0
"beta_dist[Dyson, Jarrod]",2.092,0.331,1.429,2.676,0.003,0.004,10438.0,6362.0,1.0
"beta_dist[Lamb, Jake]",1.748,0.354,1.057,2.375,0.003,0.004,10841.0,5810.0,1.0
"beta_dist[Piscotty, Stephen]",1.837,0.278,1.343,2.374,0.003,0.003,9997.0,5832.0,1.0
"beta_dist[Mateo, Jorge]",2.029,0.36,1.392,2.736,0.003,0.004,12559.0,5673.0,1.0
"beta_dist[Naquin, Tyler]",1.593,0.281,1.066,2.129,0.003,0.003,10099.0,6267.0,1.0
"beta_dist[Meyers, Jake]",2.162,0.347,1.513,2.82,0.003,0.004,10688.0,5853.0,1.0
"beta_dist[Difo, Wilmer]",2.368,0.35,1.701,3.016,0.004,0.004,9740.0,5447.0,1.0
"beta_dist[Larnach, Trevor]",1.923,0.307,1.345,2.497,0.003,0.004,11759.0,5562.0,1.0
"beta_dist[Eaton, Adam]",2.644,0.156,2.352,2.952,0.002,0.002,10636.0,5307.0,1.0
"beta_dist[Almora Jr., Albert]",1.891,0.327,1.286,2.521,0.003,0.004,11404.0,6020.0,1.0
"beta_dist[Deichmann, Greg]",1.957,0.362,1.278,2.648,0.004,0.004,9911.0,5918.0,1.0
"beta_dist[Bellinger, Cody]",1.997,0.297,1.457,2.56,0.003,0.004,11241.0,5756.0,1.0
"beta_dist[Fraley, Jake]",2.292,0.222,1.878,2.71,0.002,0.002,8776.0,5677.0,1.0
"beta_dist[Brinson, Lewis]",2.192,0.353,1.517,2.85,0.004,0.005,9729.0,5435.0,1.0
"beta_dist[Beaty, Matt]",2.324,0.325,1.719,2.933,0.003,0.004,11286.0,5289.0,1.0
"beta_dist[Fargas, Johneshwy]",2.043,0.368,1.349,2.741,0.003,0.005,11250.0,5491.0,1.0
"beta_dist[Bell, Josh]",2.02,0.375,1.34,2.748,0.003,0.005,13024.0,5766.0,1.0
"beta_dist[Marisnick, Jake]",2.207,0.354,1.515,2.843,0.004,0.004,9740.0,5352.0,1.0
"beta_dist[Parra, Gerardo]",2.096,0.351,1.435,2.743,0.003,0.004,12215.0,5396.0,1.0
